Year,Make,Model,Class,Drive,Transmission,Engine Cylinders,Engine Index,Engine Displacement,Turbocharger,Supercharger,Fuel Type,Combined MPG,City MPG,Highway MPG,Annual Fuel Cost
11,10,319,7,3,14,4,31,2.4,0,0,5,26,22,31,1850
11,19,227,1,5,15,6,201,3.0,1,0,3,26,24,30,1750
11,7,78,2,3,14,4,56,2.0,0,0,5,27,24,33,1950
11,26,0,14,5,16,6,658,3.6,0,0,5,20,17,25,1850
11,19,165,17,0,15,6,821,3.5,0,0,3,19,18,22,1950
11,6,3,2,2,17,6,255,3.6,0,0,5,22,18,28,1950
11,26,1,15,0,16,6,662,3.6,0,0,5,19,16,23,1950
11,5,309,16,5,14,8,525,5.3,0,0,5,18,16,23,850
11,5,299,16,5,14,8,526,5.3,0,0,5,18,16,23,1300
11,10,364,16,5,14,8,528,5.3,0,0,5,18,16,23,1500
11,10,365,16,5,14,8,529,5.3,0,0,5,18,16,23,1500
11,5,311,17,0,14,8,531,5.3,0,0,5,18,16,22,1600
11,5,301,17,0,14,8,532,5.3,0,0,5,18,15,22,1650
11,10,371,17,0,14,8,534,5.3,0,0,5,18,15,22,1750
11,10,370,17,0,14,8,535,5.3,0,0,5,18,16,22,1500
11,6,2,2,3,17,6,16,3.6,0,0,5,23,19,31,1650
11,25,58,17,2,5,6,441,3.0,0,1,3,22,21,24,1300
11,25,209,1,5,2,6,641,3.0,0,1,3,25,23,29,1750
11,9,331,10,3,8,4,255,2.5,0,0,5,23,20,27,1850
11,9,333,10,3,8,4,259,2.5,0,0,5,22,19,27,900
11,9,332,10,3,8,4,262,2.5,0,0,5,22,19,27,1750
11,29,337,14,5,8,8,98,5.7,0,0,5,15,13,18,1850
11,29,339,15,4,8,8,99,5.7,0,0,5,15,13,17,2200
11,29,264,17,4,8,8,17,5.7,0,0,5,15,13,17,2200
11,4,94,18,3,10,4,131,1.4,0,0,3,32,31,33,1950
11,5,181,2,3,8,6,1,3.6,0,0,5,20,17,25,2050
11,9,334,21,5,8,6,87,3.7,0,0,5,16,14,18,1850
11,6,5,1,5,16,6,19,3.6,0,0,5,23,19,30,1150
11,6,6,1,2,16,6,22,3.6,0,0,5,21,18,27,1200
11,7,60,1,2,16,6,37,3.6,0,0,5,21,18,27,900
11,7,59,1,5,16,6,296,3.6,0,0,5,23,19,30,1850
11,19,51,0,0,4,4,36,2.0,1,0,3,27,24,33,1600
11,19,164,8,0,4,4,35,2.0,1,0,3,27,24,32,2200
11,5,282,14,5,14,8,527,5.3,0,0,5,19,16,23,1750
11,5,282,14,5,14,6,537,4.3,0,0,5,20,18,23,1950
11,10,267,14,5,14,8,530,5.3,0,0,5,19,16,23,1850
11,10,267,14,5,14,6,538,4.3,0,0,5,20,18,23,1350
11,5,289,15,0,14,8,533,5.3,0,0,5,18,16,22,1950
11,5,289,15,0,14,6,539,4.3,0,0,5,19,17,22,1950
11,10,274,15,0,14,8,536,5.3,0,0,5,18,16,22,1950
11,10,274,15,0,14,6,540,4.3,0,0,5,19,17,22,1950
11,9,152,14,5,14,6,131,3.5,0,0,5,20,18,24,850
11,9,152,14,5,8,8,132,5.0,0,0,5,18,15,22,1500
11,9,145,14,5,8,8,312,5.0,0,0,5,16,14,20,1400
11,9,153,15,4,14,6,133,3.5,0,0,5,19,17,22,1400
11,9,153,15,4,8,8,134,5.0,0,0,5,17,15,21,1400
11,9,147,15,4,8,8,311,5.0,0,0,5,16,14,19,1550
11,14,224,7,3,17,4,59,2.4,0,0,5,25,22,30,1850
11,1,352,17,2,9,4,576,2.0,1,0,3,24,23,25,1850
11,4,95,18,3,10,4,132,1.4,0,0,3,30,28,33,2000
11,19,227,1,5,15,6,201,3.0,1,0,3,26,24,30,1650
11,9,315,1,3,8,6,237,3.5,0,0,5,21,18,27,1900
11,9,313,1,2,8,6,246,3.5,0,0,5,19,17,24,1700
11,1,381,18,2,14,3,108,1.5,1,0,3,28,28,29,1850
11,31,353,17,2,9,4,54,2.0,1,1,3,25,24,27,2350
11,9,108,7,3,8,4,260,2.5,0,0,5,24,21,29,1700
11,5,97,7,3,14,4,165,2.4,0,0,5,25,21,31,1750
11,10,319,7,3,14,4,166,2.4,0,0,5,25,21,31,1700
11,5,96,8,2,14,4,621,2.4,0,0,5,23,20,28,1900
11,19,166,17,0,15,6,333,3.0,1,0,3,21,20,23,1400
11,9,113,16,3,8,6,201,3.5,0,0,5,20,17,24,1550
11,9,115,17,2,8,6,200,3.5,0,0,5,19,16,23,1200
11,5,282,14,5,14,6,619,4.3,0,0,5,20,18,24,1500
11,10,267,14,5,14,6,620,4.3,0,0,5,20,18,24,1750
11,10,267,14,5,14,8,629,5.3,0,0,5,19,16,23,1500
11,5,289,15,0,14,8,634,5.3,0,0,5,18,16,22,1400
11,5,289,15,0,14,6,638,4.3,0,0,5,19,17,22,1600
11,10,274,15,0,14,8,637,5.3,0,0,5,18,16,22,1750
11,10,274,15,0,14,6,639,4.3,0,0,5,19,17,22,1850
11,5,309,16,5,14,8,624,5.3,0,0,5,19,16,23,1950
11,5,299,16,5,14,8,625,5.3,0,0,5,19,16,23,1850
11,10,364,16,5,14,8,627,5.3,0,0,5,19,16,23,1850
11,10,365,16,5,14,8,628,5.3,0,0,5,19,16,23,1950
11,5,311,17,0,14,8,632,5.3,0,0,5,18,16,22,1850
11,5,301,17,0,14,8,633,5.3,0,0,5,18,15,22,1950
11,10,371,17,0,14,8,635,5.3,0,0,5,18,15,22,850
11,10,370,17,0,14,8,636,5.3,0,0,5,18,16,22,1300
11,31,353,17,2,9,4,54,2.0,1,1,3,25,24,27,1500
11,0,16,18,2,9,4,53,2.0,1,0,3,25,22,30,1500
12,0,15,18,2,9,4,54,2.0,1,0,3,24,21,29,1600
12,0,210,8,2,9,4,55,2.0,1,0,3,22,20,27,1650
12,5,180,1,3,8,6,167,3.6,0,0,5,22,19,28,1100
12,9,331,10,3,8,4,225,2.5,0,0,5,23,20,27,1500
12,9,333,10,3,8,4,227,2.5,0,0,5,22,19,27,1650
12,9,332,10,3,8,4,229,2.5,0,0,5,22,19,27,1750
12,7,184,7,3,14,6,26,3.6,0,0,5,19,17,25,1850
12,25,58,17,2,5,6,441,3.0,0,1,3,22,21,24,900
12,9,334,21,5,8,6,259,3.7,0,0,5,16,14,18,1450
12,7,167,4,3,14,6,646,3.6,0,0,5,20,17,25,1750
12,14,62,7,3,17,4,29,2.4,0,0,5,25,21,30,1850
12,14,61,8,2,17,4,513,2.4,0,0,5,23,21,28,2050
12,5,282,14,5,14,8,626,5.3,0,0,5,19,16,23,2200
12,19,165,17,0,15,6,821,3.5,0,0,3,19,18,22,2200
12,26,0,14,5,16,6,681,3.6,0,0,5,20,17,25,1950
12,26,1,15,0,16,6,690,3.6,0,0,5,19,16,23,1750
12,1,8,1,2,9,4,740,2.0,1,0,3,27,25,29,2050
12,1,7,0,5,9,4,332,2.0,1,0,3,30,28,34,1200
12,6,2,2,3,17,6,68,3.6,0,0,5,23,19,31,1250
12,6,3,2,2,17,6,71,3.6,0,0,5,22,18,28,850
12,29,337,14,5,8,8,9,5.7,0,0,5,15,13,18,1850
12,29,339,15,4,8,8,10,5.7,0,0,5,15,13,17,1650
12,19,164,8,0,4,4,35,2.0,1,0,3,26,23,31,1500
12,1,352,17,2,9,4,576,2.0,1,0,3,24,23,25,1600
12,19,51,0,0,4,4,36,2.0,1,0,3,27,23,32,1600
12,1,380,18,5,6,2,103,0.6,0,0,3,35,36,33,1750
12,1,381,18,2,14,3,108,1.5,1,0,3,28,28,29,1850
12,9,152,14,5,8,8,206,5.0,0,0,5,18,15,22,1950
12,9,144,14,5,8,8,208,5.0,0,0,5,16,14,20,1850
12,9,152,14,5,14,6,222,3.5,0,0,5,20,18,24,1400
12,9,153,15,4,8,8,207,5.0,0,0,5,17,15,21,1850
12,9,146,15,4,8,8,209,5.0,0,0,5,16,14,19,1850
12,9,153,15,4,14,6,223,3.5,0,0,5,19,17,23,1950
12,9,143,15,4,8,8,342,5.0,0,0,5,17,15,20,1950
12,29,264,17,4,8,8,8,5.7,0,0,5,14,13,17,900
12,22,158,5,5,13,6,291,4.0,0,0,5,18,16,22,1500
12,22,159,6,4,13,6,292,4.0,0,0,5,17,15,21,1400
12,14,224,7,3,17,4,27,2.4,0,0,5,25,22,30,1400
12,6,6,1,2,16,6,695,3.6,0,0,5,21,18,27,1550
12,7,60,1,2,16,6,748,3.6,0,0,5,21,18,27,1650
12,19,166,17,0,15,6,333,3.0,1,0,3,21,20,23,2250
12,19,227,1,5,15,6,201,3.0,1,0,3,26,24,30,2000
12,9,156,0,3,18,4,243,2.0,0,0,5,28,25,34,2050
12,9,313,1,2,8,6,285,3.5,0,0,5,19,17,24,1900
12,9,315,1,3,8,6,286,3.5,0,0,5,21,18,27,1750
12,6,208,4,3,10,6,539,3.6,0,0,5,32,32,33,1850
12,6,5,1,5,16,6,693,3.6,0,0,5,23,19,30,650
12,7,59,1,5,16,6,708,3.6,0,0,5,23,19,30,2500
12,19,50,0,5,15,4,102,2.0,1,0,3,30,28,32,2350
12,5,56,18,3,11,4,0,2.2,0,0,2,20,18,25,1550
12,9,312,1,3,12,6,0,3.0,0,0,0,15,12,19,2250
12,9,316,3,3,12,6,0,3.0,0,0,0,14,12,18,2250
12,9,220,14,5,12,6,0,3.0,0,0,0,12,11,15,2650
12,9,220,14,5,18,6,0,3.0,0,0,0,13,12,16,2400
12,17,34,14,5,12,6,0,3.0,0,0,0,12,11,15,2250
12,17,34,14,5,18,6,0,3.0,0,0,0,13,12,16,2400
12,17,35,15,1,12,6,0,3.0,0,0,0,11,10,13,2250
12,17,35,15,1,18,6,0,3.0,0,0,0,13,12,15,1950
12,9,112,12,5,13,6,0,4.0,0,0,0,11,10,12,2050
12,9,221,15,1,12,6,0,3.0,0,0,0,12,11,14,2400
12,9,221,15,1,18,6,0,3.0,0,0,0,13,12,15,2250
12,23,350,4,3,12,6,0,3.3,0,0,0,13,12,17,2650
12,7,54,4,3,12,6,0,3.3,0,0,0,13,12,17,2250
12,6,330,4,3,12,6,0,3.3,0,0,0,13,12,17,2250
12,5,56,18,3,12,4,0,2.2,0,0,2,21,18,26,1450
12,9,317,3,3,12,6,0,3.0,0,0,0,14,12,18,2050
12,5,226,5,5,12,4,0,2.2,0,0,0,14,12,18,1800
12,5,226,5,5,18,4,0,2.2,0,0,0,16,14,18,2250
12,10,292,5,5,12,4,0,2.2,0,0,0,14,12,18,2250
12,10,292,5,5,18,4,0,2.2,0,0,0,16,14,18,2400
12,12,179,5,5,12,4,0,2.2,0,0,0,14,12,18,2650
12,12,179,5,5,18,4,0,2.2,0,0,0,16,14,18,2400
12,9,121,13,1,13,6,0,4.0,0,0,0,11,10,13,2650
12,9,148,14,5,12,8,0,5.4,0,0,2,11,10,13,2800
12,9,150,15,1,12,8,0,5.4,0,0,2,11,10,13,3650
12,9,149,14,5,12,8,0,5.4,0,0,4,11,11,12,2800
12,9,151,15,1,12,8,0,5.4,0,0,4,11,11,12,3650
12,9,314,1,3,12,6,0,3.0,0,0,0,14,12,18,2400
12,20,231,2,3,12,6,0,3.0,0,0,0,14,12,18,2050
12,20,233,3,3,12,6,0,3.0,0,0,0,14,12,18,2050
12,9,120,12,5,13,6,0,4.0,0,0,0,12,11,14,2050
12,9,116,12,5,13,6,0,4.0,0,0,0,12,11,14,1800
12,9,117,13,1,13,6,0,4.0,0,0,0,11,10,13,2050
12,17,32,14,5,13,6,0,3.0,0,0,0,12,11,14,1800
12,9,220,14,5,13,6,0,3.0,0,0,0,12,11,14,2400
12,6,330,4,3,12,6,0,3.3,0,0,0,13,11,16,2050
12,7,54,4,3,12,6,0,3.3,0,0,0,13,11,16,2050
12,5,57,18,3,12,4,0,2.2,0,0,2,21,18,25,1450
12,5,226,5,5,12,4,0,2.2,0,0,0,14,12,18,2050
12,5,226,5,5,18,4,0,2.2,0,0,0,16,14,18,1800
12,10,292,5,5,12,4,0,2.2,0,0,0,14,12,18,2900
12,10,292,5,5,18,4,0,2.2,0,0,0,16,14,18,2900
12,12,179,5,5,12,4,0,2.2,0,0,0,14,12,18,2900
12,12,179,5,5,18,4,0,2.2,0,0,0,16,14,18,2900
12,9,148,14,5,12,8,0,5.4,0,0,2,11,10,13,2250
12,9,150,15,1,12,8,0,5.4,0,0,2,11,10,13,2250
12,9,149,14,5,12,8,0,5.4,0,0,4,11,11,12,2250
12,9,151,15,1,12,8,0,5.4,0,0,4,11,11,12,2400
12,6,330,4,3,12,6,0,3.3,0,0,0,13,12,16,2650
12,7,54,4,3,12,6,0,3.3,0,0,0,13,12,16,2800
12,6,330,4,3,12,6,0,3.3,0,0,0,13,12,16,3650
12,5,294,12,5,12,8,0,5.3,0,0,0,10,9,13,2800
12,5,302,12,5,12,8,0,5.3,0,0,0,10,9,13,3650
12,10,357,12,5,12,8,0,5.3,0,0,0,10,9,13,2250
12,10,372,12,5,12,8,0,5.3,0,0,0,10,9,13,1950
12,5,296,13,1,12,8,0,5.3,0,0,0,10,9,12,2050
12,5,304,13,1,12,8,0,5.3,0,0,0,10,9,12,2050
12,10,359,13,1,12,8,0,5.3,0,0,0,10,9,12,1800
12,10,374,13,1,12,8,0,5.3,0,0,0,10,9,12,2900
12,9,114,13,1,13,6,0,4.0,0,0,0,11,10,13,2900
12,20,201,13,1,13,6,0,4.0,0,0,0,12,10,14,2900
12,20,230,2,3,12,6,0,3.0,0,0,0,15,13,18,2900
12,9,312,1,3,12,6,0,3.0,0,0,0,15,13,18,2050
12,9,316,3,3,12,6,0,3.0,0,0,0,14,12,18,1800
12,20,232,3,3,12,6,0,3.0,0,0,0,14,12,18,2250
12,9,113,12,5,13,6,0,4.0,0,0,0,12,10,15,2400
12,9,220,14,5,13,6,0,3.0,0,0,0,13,11,15,2400
12,17,34,14,5,13,6,0,3.0,0,0,0,13,11,15,1950
12,20,200,12,5,13,6,0,4.0,0,0,0,12,10,15,2050
12,9,149,14,5,12,8,0,5.4,0,0,4,11,10,14,2650
12,9,151,15,1,12,8,0,5.4,0,0,4,11,10,14,2650
12,6,330,4,3,12,6,0,3.3,0,0,0,13,11,16,2650
12,7,54,4,3,12,6,0,3.3,0,0,0,13,11,16,1350
12,5,294,12,5,12,8,0,5.3,0,0,0,11,9,12,2650
12,5,302,12,5,12,8,0,5.3,0,0,0,11,10,13,2900
12,10,357,12,5,12,8,0,5.3,0,0,0,11,10,13,3100
12,10,372,12,5,12,8,0,5.3,0,0,0,11,9,12,2650
12,9,114,13,1,13,6,0,4.0,0,0,0,11,10,14,2650
12,20,201,13,1,13,6,0,4.0,0,0,0,12,10,14,2650
12,9,113,12,5,13,6,0,4.0,0,0,0,12,10,14,2650
12,9,220,14,5,13,6,0,3.0,0,0,0,13,11,15,2650
12,17,33,14,5,13,6,0,3.0,0,0,0,13,11,15,2650
12,20,200,12,5,13,6,0,4.0,0,0,0,12,10,14,1800
12,5,279,14,5,12,8,0,5.3,0,0,0,11,10,13,1800
12,10,265,14,5,12,8,0,5.3,0,0,0,11,10,13,2250
12,5,26,12,5,12,8,0,5.3,0,0,0,11,9,12,2250
12,6,260,0,3,12,6,0,2.7,0,0,0,16,14,19,2250
12,6,259,2,3,12,6,0,2.7,0,0,0,16,14,19,1800
12,7,293,2,3,12,6,0,2.7,0,0,0,16,14,19,2400
12,5,57,18,3,12,4,0,2.2,0,0,2,23,20,29,2650
12,6,330,4,3,12,6,0,3.3,0,0,0,13,11,16,2600
12,10,359,13,1,12,8,0,5.3,0,0,0,11,9,13,3650
12,10,361,13,1,12,8,0,5.3,0,0,0,11,9,13,2800
12,10,374,13,1,12,8,0,5.3,0,0,0,11,9,13,3650
12,10,375,13,1,12,8,0,5.3,0,0,0,11,9,13,2250
12,5,280,15,1,12,8,0,5.3,0,0,0,10,9,12,1950
12,10,266,15,1,12,8,0,5.3,0,0,0,10,9,12,2050
12,5,28,13,1,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,29,13,1,12,8,0,5.3,0,0,0,11,9,13,2900
12,5,296,13,1,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,297,13,1,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,304,13,1,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,281,14,5,12,8,0,6.0,0,0,2,10,9,11,2650
12,20,230,2,3,12,6,0,3.0,0,0,0,15,12,18,2650
12,9,312,1,3,12,6,0,3.0,0,0,0,15,12,18,2650
12,9,316,3,3,12,6,0,3.0,0,0,0,14,12,18,2250
12,20,232,3,3,12,6,0,3.0,0,0,0,14,12,18,2400
12,5,306,13,1,12,8,0,5.3,0,0,0,11,9,13,2400
12,9,148,14,5,12,8,0,5.4,0,0,2,12,11,14,1950
12,9,150,15,1,12,8,0,5.4,0,0,2,11,10,13,2050
12,9,148,14,5,12,8,0,5.4,0,0,2,12,10,14,2650
12,9,150,15,1,12,8,0,5.4,0,0,2,11,10,13,2650
12,5,280,15,1,12,8,0,5.3,0,0,0,10,9,12,2650
12,5,279,14,5,12,8,0,5.3,0,0,0,11,10,13,1350
12,10,265,14,5,12,8,0,5.3,0,0,0,11,10,13,2600
12,10,266,15,1,12,8,0,5.3,0,0,0,10,9,12,2600
12,5,26,12,5,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,294,12,5,12,8,0,5.3,0,0,0,11,9,13,2900
12,5,302,12,5,12,8,0,5.3,0,0,0,11,10,13,2650
12,10,357,12,5,12,8,0,5.3,0,0,0,11,10,13,2650
12,10,372,12,5,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,28,13,1,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,29,13,1,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,296,13,1,12,8,0,5.3,0,0,0,11,9,13,2650
12,5,297,13,1,12,8,0,5.3,0,0,0,11,9,13,1800
12,5,304,13,1,12,8,0,5.3,0,0,0,11,9,13,1800
12,5,306,13,1,12,8,0,5.3,0,0,0,11,9,13,1800
12,10,359,13,1,12,8,0,5.3,0,0,0,11,9,13,1800
12,10,361,13,1,12,8,0,5.3,0,0,0,11,9,13,3200
12,10,374,13,1,12,8,0,5.3,0,0,0,11,9,13,3200
12,10,375,13,1,12,8,0,5.3,0,0,0,11,9,13,1800
12,5,57,18,3,12,4,0,2.2,0,0,2,23,20,29,1800
12,6,260,0,3,12,6,0,2.7,0,0,0,16,14,19,2400
12,6,259,2,3,12,6,0,2.7,0,0,0,16,14,19,2400
12,7,293,2,3,12,6,0,2.7,0,0,0,16,14,19,2400
12,6,259,2,3,12,6,0,2.7,0,0,0,16,14,19,2600
12,7,293,2,3,12,6,0,2.7,0,0,0,16,14,19,3650
12,9,118,14,5,13,6,0,4.0,0,0,0,12,10,14,2800
12,9,119,15,1,13,6,0,4.0,0,0,0,12,10,14,3650
12,9,114,13,1,13,6,0,4.0,0,0,0,12,10,14,1950
12,9,113,12,5,13,6,0,4.0,0,0,0,12,10,14,1950
12,20,200,12,5,13,6,0,4.0,0,0,0,12,10,14,2600
12,19,40,0,5,13,6,0,2.6,0,0,0,14,13,17,2600
12,19,46,0,5,13,6,0,3.2,0,0,0,15,13,18,2650
12,19,48,0,5,13,6,0,3.2,0,0,0,15,13,18,2900
12,19,41,9,5,13,6,0,2.6,0,0,0,14,13,17,2650
12,19,47,9,5,13,6,0,3.2,0,0,0,15,13,18,2650
12,9,149,14,5,12,8,0,5.4,0,0,4,11,10,14,2650
12,9,151,15,1,12,8,0,5.4,0,0,4,11,10,14,2650
12,5,141,20,5,12,8,0,6.0,0,0,2,12,11,15,2650
12,5,142,21,5,12,8,0,6.0,0,0,2,12,11,15,2650
12,10,234,20,5,12,8,0,6.0,0,0,2,12,11,15,2050
12,10,257,21,5,12,8,0,6.0,0,0,2,12,11,15,2050
12,20,201,13,1,13,6,0,4.0,0,0,0,11,10,13,1950
12,20,230,2,3,12,6,0,3.0,0,0,0,15,13,19,1950
12,20,232,3,3,12,6,0,3.0,0,0,0,15,13,18,1950
12,9,312,1,3,12,6,0,3.0,0,0,0,15,13,19,2400
12,9,316,3,3,12,6,0,3.0,0,0,0,15,13,18,2650
12,7,213,14,5,13,8,0,4.7,0,0,0,9,8,11,1950
12,7,215,15,1,13,8,0,4.7,0,0,0,9,8,11,1950
12,19,40,0,5,13,6,0,2.6,0,0,0,14,13,17,2650
12,19,46,0,5,13,6,0,3.2,0,0,0,14,13,17,2650
12,19,48,0,5,13,6,0,3.2,0,0,0,14,12,17,2400
12,19,41,9,5,13,6,0,2.6,0,0,0,14,13,17,2650
12,6,260,0,3,12,6,0,2.7,0,0,0,16,14,19,2400
12,6,260,0,3,12,6,0,2.7,0,0,0,16,14,19,2650
12,6,259,2,3,12,6,0,2.7,0,0,0,16,14,19,2650
12,6,259,2,3,12,6,0,2.7,0,0,0,16,14,19,2400
12,7,293,2,3,12,6,0,2.7,0,0,0,16,14,19,2650
12,20,230,2,3,12,6,0,3.0,0,0,0,15,13,19,1800
12,20,232,3,3,12,6,0,3.0,0,0,0,14,13,18,1800
12,9,312,1,3,12,6,0,3.0,0,0,0,15,13,19,1800
12,9,316,3,3,12,6,0,3.0,0,0,0,14,13,18,1800
12,9,118,14,5,13,6,0,4.0,0,0,0,11,10,14,2250
12,9,119,15,1,13,6,0,4.0,0,0,0,11,10,13,2250
12,9,114,13,1,13,6,0,4.0,0,0,0,11,10,13,3200
12,9,113,12,5,13,6,0,4.0,0,0,0,11,10,14,3200
12,20,202,12,5,13,6,0,4.0,0,0,0,11,10,14,1800
12,20,203,13,1,13,6,0,4.0,0,0,0,11,9,13,1800
12,5,280,15,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,5,279,14,5,12,8,0,5.3,0,0,0,12,11,15,2650
12,5,26,12,5,12,8,0,5.3,0,0,0,11,10,13,2650
12,5,294,12,5,12,8,0,5.3,0,0,0,12,10,14,2650
12,5,302,12,5,12,8,0,5.3,0,0,0,12,10,14,1950
12,10,357,12,5,12,8,0,5.3,0,0,0,12,10,14,2050
12,10,372,12,5,12,8,0,5.3,0,0,0,11,10,13,2400
12,5,28,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,5,296,13,1,12,8,0,5.3,0,0,0,11,10,13,2400
12,5,297,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,5,304,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,5,306,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,10,359,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,10,361,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,10,374,13,1,12,8,0,5.3,0,0,0,11,10,13,2050
12,10,375,13,1,12,8,0,5.3,0,0,0,11,10,13,2050
12,7,54,4,3,12,6,0,3.3,0,0,0,13,12,16,2050
12,6,351,4,3,12,6,0,3.3,0,0,0,13,12,16,2050
12,7,213,14,5,13,8,0,4.7,0,0,0,9,8,11,2650
12,7,215,15,1,13,8,0,4.7,0,0,0,9,8,11,2650
12,10,266,15,1,12,8,0,5.3,0,0,0,11,10,13,1950
12,10,265,14,5,12,8,0,5.3,0,0,0,12,11,15,2050
12,22,321,14,5,13,8,0,5.6,0,0,0,11,9,13,2650
12,22,323,15,1,13,8,0,5.6,0,0,0,10,9,12,2900
12,6,259,2,3,12,6,0,2.7,0,0,0,16,14,19,2650
12,5,199,2,3,12,6,0,3.5,0,0,0,17,14,22,1700
12,7,293,2,3,12,6,0,2.7,0,0,0,16,14,19,1700
12,7,293,2,3,12,6,0,2.7,0,0,0,16,14,19,2400
12,5,180,1,3,12,6,0,3.5,0,0,0,17,14,21,2400
12,7,54,4,3,12,6,0,3.3,0,0,0,13,11,16,2650
12,9,72,1,5,12,8,0,4.6,0,0,0,13,11,17,2650
12,9,312,1,3,12,6,0,3.0,0,0,0,15,13,19,2400
12,20,171,1,5,12,8,0,4.6,0,0,0,13,11,17,2650
12,16,326,1,5,12,8,0,4.6,0,0,0,13,11,17,1800
12,5,26,12,5,12,8,0,5.3,0,0,0,11,10,13,1800
12,10,265,14,5,12,8,0,5.3,0,0,0,12,11,15,2250
12,5,279,14,5,12,8,0,5.3,0,0,0,12,11,15,3200
12,5,294,12,5,12,8,0,5.3,0,0,0,11,10,13,3200
12,5,302,12,5,12,8,0,5.3,0,0,0,12,10,14,3200
12,10,357,12,5,12,8,0,5.3,0,0,0,12,10,14,3200
12,10,372,12,5,12,8,0,5.3,0,0,0,11,10,13,1800
12,7,79,12,5,13,8,0,4.7,0,0,0,9,8,11,1800
12,7,80,13,1,13,8,0,4.7,0,0,0,9,8,11,2250
12,5,28,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,10,266,15,1,12,8,0,5.3,0,0,0,11,10,13,2900
12,5,280,15,1,12,8,0,5.3,0,0,0,12,10,13,1950
12,5,296,13,1,12,8,0,5.3,0,0,0,11,10,13,2400
12,5,304,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,10,359,13,1,12,8,0,5.3,0,0,0,11,10,13,2400
12,10,374,13,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,7,213,14,5,13,8,0,4.7,0,0,0,9,8,11,2650
12,7,215,15,1,13,8,0,4.7,0,0,0,9,8,11,2650
12,22,321,14,5,13,8,0,5.6,0,0,0,11,9,13,2250
12,22,323,15,1,13,8,0,5.6,0,0,0,10,9,12,2250
12,9,152,14,5,12,8,0,5.4,0,0,0,11,10,13,2650
12,9,153,15,1,12,8,0,5.4,0,0,0,10,9,12,2900
12,5,26,12,5,12,8,0,5.3,0,0,0,12,10,15,2050
12,10,272,14,5,12,8,0,5.3,0,0,0,12,11,14,2400
12,5,287,14,5,12,8,0,5.3,0,0,0,12,11,14,2400
12,5,294,12,5,12,8,0,5.3,0,0,0,12,10,15,2650
12,5,302,12,5,12,8,0,5.3,0,0,0,12,10,15,2900
12,10,357,12,5,12,8,0,5.3,0,0,0,12,10,15,1700
12,10,372,12,5,12,8,0,5.3,0,0,0,12,10,15,1700
12,5,28,13,1,12,8,0,5.3,0,0,0,12,10,14,2400
12,10,273,15,1,12,8,0,5.3,0,0,0,11,10,13,2400
12,5,288,15,1,12,8,0,5.3,0,0,0,11,10,13,2650
12,5,296,13,1,12,8,0,5.3,0,0,0,12,10,14,2400
12,5,304,13,1,12,8,0,5.3,0,0,0,12,10,14,2400
12,10,359,13,1,12,8,0,5.3,0,0,0,12,10,14,2400
12,10,374,13,1,12,8,0,5.3,0,0,0,12,10,14,2400
13,10,250,20,5,12,8,0,5.3,0,0,0,12,11,14,2400
13,5,347,20,5,12,8,0,5.3,0,0,0,12,11,14,2050
13,19,39,0,5,15,6,0,2.5,0,0,0,14,13,17,2900
13,19,39,0,5,19,6,0,2.5,0,0,0,14,13,17,2650
13,9,72,1,5,12,8,0,4.6,0,0,0,13,11,16,2400
13,5,199,2,3,12,6,0,3.5,0,0,0,17,14,21,2650
13,5,180,1,3,12,6,0,3.5,0,0,0,17,14,21,2900
13,20,171,1,5,12,8,0,4.6,0,0,0,13,11,16,2900
13,16,326,1,5,12,8,0,4.6,0,0,0,13,11,16,1800
13,10,235,20,5,12,8,0,5.3,0,0,0,10,9,12,2900
13,5,341,20,5,12,8,0,5.3,0,0,0,10,9,12,2900
13,5,345,20,1,12,8,0,5.3,0,0,0,11,9,12,2900
13,5,128,21,1,12,8,0,5.3,0,0,0,11,9,12,2900
13,5,348,20,1,12,8,0,5.3,0,0,0,11,10,13,2250
13,10,239,20,1,12,8,0,5.3,0,0,0,11,9,12,2650
13,10,247,21,1,12,8,0,5.3,0,0,0,11,9,12,2900
13,10,251,20,1,12,8,0,5.3,0,0,0,11,10,13,2650
13,5,135,21,5,12,8,0,5.3,0,0,0,10,9,12,2900
13,10,249,21,5,12,8,0,5.3,0,0,0,10,9,12,2650
